Function Name,n,# of primes,Time
Sieve,748,132,0.003993034362792969
Sieve,749,132,0.004479885101318359
Sieve,750,132,0.004206180572509766
Sieve,751,133,0.0040929317474365234
Sieve,752,133,0.0042989253997802734
Sieve,753,133,0.004376888275146484
Sieve,754,133,0.004788398742675781
Sieve,755,133,0.004178285598754883
Sieve,756,133,0.004388093948364258
Sieve,757,134,0.004078865051269531
Sieve,758,134,0.004114866256713867
Sieve,759,134,0.004019260406494141
Sieve,760,134,0.0046460628509521484
Sieve,761,135,0.004099130630493164
Sieve,762,135,0.004443168640136719
Sieve,763,135,0.00422978401184082
Sieve,764,135,0.004418134689331055
Sieve,765,135,0.004644155502319336
Sieve,766,135,0.005362987518310547
Sieve,767,135,0.004741191864013672
Sieve,768,135,0.00410914421081543
Sieve,769,136,0.004316091537475586
Sieve,770,136,0.004409074783325195
Sieve,771,136,0.004595041275024414
Sieve,772,136,0.004088878631591797
Sieve,773,137,0.004449129104614258
Sieve,774,137,0.004254817962646484
Sieve,775,137,0.0045931339263916016
Sieve,776,137,0.004344940185546875
Sieve,777,137,0.004887819290161133
Sieve,778,137,0.004385948181152344
Sieve,779,137,0.004585981369018555
Sieve,780,137,0.0050411224365234375
Sieve,781,137,0.00439906120300293
Sieve,782,137,0.004539966583251953
Sieve,783,137,0.004224061965942383
Sieve,784,137,0.004556179046630859
Sieve,785,137,0.004716634750366211
Sieve,786,137,0.004502058029174805
Sieve,787,138,0.004557132720947266
Sieve,788,138,0.004689931869506836
Sieve,789,138,0.004347801208496094
Sieve,790,138,0.00455021858215332
Sieve,791,138,0.004405021667480469
Sieve,792,138,0.004461050033569336
Sieve,793,138,0.004762172698974609
Sieve,794,138,0.0043489933013916016
Sieve,795,138,0.004347085952758789
Sieve,796,138,0.004415035247802734
Sieve,797,139,0.0050487518310546875
Sieve,798,139,0.00589299201965332
Sieve,799,139,0.0046689510345458984
Sieve,800,139,0.004879951477050781
Sieve,801,139,0.004353046417236328
Sieve,802,139,0.004971981048583984
Sieve,803,139,0.005094051361083984
Sieve,804,139,0.00488591194152832
Sieve,805,139,0.004487037658691406
Sieve,806,139,0.004869937896728516
Sieve,807,139,0.0046198368072509766
Sieve,808,139,0.004505157470703125
Sieve,809,140,0.004812955856323242
Sieve,810,140,0.004608631134033203
Sieve,811,141,0.00476384162902832
Sieve,812,141,0.005154132843017578
Sieve,813,141,0.004626035690307617
Sieve,814,141,0.004830837249755859
Sieve,815,141,0.004469156265258789
Sieve,816,141,0.004646778106689453
Sieve,817,141,0.004590034484863281
Sieve,818,141,0.004988908767700195
Sieve,819,141,0.004519939422607422
Sieve,820,141,0.004883289337158203
Sieve,821,142,0.0047969818115234375
Sieve,822,142,0.01190328598022461
Sieve,823,143,0.006403923034667969
Sieve,824,143,0.004628896713256836
Sieve,825,143,0.0051822662353515625
Sieve,826,143,0.0058040618896484375
Sieve,827,144,0.006706953048706055
Sieve,828,144,0.009245157241821289
Sieve,829,145,0.008346080780029297
Sieve,830,145,0.0056231021881103516
Sieve,831,145,0.00516200065612793
Sieve,832,145,0.004927873611450195
Sieve,833,145,0.0055010318756103516
Sieve,834,145,0.007184028625488281
Sieve,835,145,0.007338047027587891
Sieve,836,145,0.006114959716796875
Sieve,837,145,0.005324840545654297
Sieve,838,145,0.005486249923706055
Sieve,839,146,0.005239725112915039
Sieve,840,146,0.005318880081176758
Sieve,841,146,0.006456136703491211
Sieve,842,146,0.009232044219970703
Sieve,843,146,0.015048027038574219
Sieve,844,146,0.01650524139404297
Sieve,845,146,0.011038064956665039
Sieve,846,146,0.012434005737304688
Sieve,847,146,0.005669832229614258
Sieve,848,146,0.007954120635986328
Sieve,849,146,0.010275125503540039
Sieve,850,146,0.007451772689819336
Sieve,851,146,0.005484104156494141
Sieve,852,146,0.0052297115325927734
Sieve,853,147,0.005939006805419922
Sieve,854,147,0.005266904830932617
Sieve,855,147,0.007557868957519531
Sieve,856,147,0.006107807159423828
Sieve,857,148,0.0050580501556396484
Sieve,858,148,0.0058748722076416016
Sieve,859,149,0.005398988723754883
Sieve,860,149,0.00541996955871582
Sieve,861,149,0.005408048629760742
Sieve,862,149,0.005697011947631836
Sieve,863,150,0.005200862884521484
Sieve,864,150,0.006277799606323242
Sieve,865,150,0.005114078521728516
Sieve,866,150,0.0052530765533447266
Sieve,867,150,0.006071805953979492
Sieve,868,150,0.005824089050292969
Sieve,869,150,0.0053501129150390625
Sieve,870,150,0.011967897415161133
Sieve,871,150,0.008824825286865234
Sieve,872,150,0.0057239532470703125
Sieve,873,150,0.009795904159545898
Sieve,874,150,0.011462926864624023
Sieve,875,150,0.006987810134887695
Sieve,876,150,0.010847806930541992
Sieve,877,151,0.006665945053100586
Sieve,878,151,0.006855010986328125
Sieve,879,151,0.005994081497192383
Sieve,880,151,0.005681753158569336
Sieve,881,152,0.005249738693237305
Sieve,882,152,0.005549907684326172
Sieve,883,153,0.0071849822998046875
Sieve,884,153,0.00579380989074707
Sieve,885,153,0.006019115447998047
Sieve,886,153,0.00538182258605957
Sieve,887,154,0.00547480583190918
Sieve,888,154,0.005619049072265625
Sieve,889,154,0.0056459903717041016
Sieve,890,154,0.005360126495361328
Sieve,891,154,0.0053119659423828125
Sieve,892,154,0.005103111267089844
Sieve,893,154,0.005445241928100586
Sieve,894,154,0.005497932434082031
Sieve,895,154,0.0076580047607421875
Sieve,896,154,0.005408763885498047
Sieve,897,154,0.0052831172943115234
Sieve,898,154,0.005809783935546875
Sieve,899,154,0.0052111148834228516
Sieve,900,154,0.005326032638549805
Sieve,901,154,0.005362987518310547
Sieve,902,154,0.005147695541381836
Sieve,903,154,0.005405902862548828
Sieve,904,154,0.005517721176147461
Sieve,905,154,0.005206108093261719
Sieve,906,154,0.0053501129150390625
Sieve,907,155,0.005145072937011719
Sieve,908,155,0.005172014236450195
Sieve,909,155,0.005285978317260742
Sieve,910,155,0.005986928939819336
Sieve,911,156,0.005427837371826172
Sieve,912,156,0.00558018684387207
Sieve,913,156,0.005210161209106445
Sieve,914,156,0.005196094512939453
Sieve,915,156,0.005380153656005859
Sieve,916,156,0.005425930023193359
Sieve,917,156,0.0051462650299072266
Sieve,918,156,0.005379199981689453
Sieve,919,157,0.005236148834228516
Sieve,920,157,0.005376100540161133
Sieve,921,157,0.005710124969482422
Sieve,922,157,0.005147218704223633
Sieve,923,157,0.005677223205566406
Sieve,924,157,0.005720853805541992
Sieve,925,157,0.005523204803466797
Sieve,926,157,0.006064891815185547
Sieve,927,157,0.005346775054931641
Sieve,928,157,0.005267143249511719
Sieve,929,158,0.005731105804443359
Sieve,930,158,0.005489826202392578
Sieve,931,158,0.0054509639739990234
Sieve,932,158,0.005887031555175781
Sieve,933,158,0.005465984344482422
Sieve,934,158,0.005300998687744141
Sieve,935,158,0.00533294677734375
Sieve,936,158,0.005265951156616211
Sieve,937,159,0.005681276321411133
Sieve,938,159,0.007254123687744141
Sieve,939,159,0.006028890609741211
Sieve,940,159,0.005388021469116211
Sieve,941,160,0.00557708740234375
Sieve,942,160,0.006017923355102539
Sieve,943,160,0.0054759979248046875
Sieve,944,160,0.0057659149169921875
Sieve,945,160,0.005661964416503906
Sieve,946,160,0.005363941192626953
Sieve,947,161,0.005641937255859375
Sieve,948,161,0.0056798458099365234
Sieve,949,161,0.005733966827392578
Sieve,950,161,0.005445957183837891
Sieve,951,161,0.0055999755859375
Sieve,952,161,0.005418062210083008
Sieve,953,162,0.005535125732421875
Sieve,954,162,0.0057659149169921875
Sieve,955,162,0.00555109977722168
Sieve,956,162,0.005625009536743164
Sieve,957,162,0.007356166839599609
Sieve,958,162,0.007186174392700195
Sieve,959,162,0.005703926086425781
Sieve,960,162,0.00542902946472168
Sieve,961,162,0.005560874938964844
Sieve,962,162,0.005857706069946289
Sieve,963,162,0.0058441162109375
Sieve,964,162,0.006013154983520508
Sieve,965,162,0.005794048309326172
Sieve,966,162,0.005526065826416016
Sieve,967,163,0.005638837814331055
Sieve,968,163,0.0070400238037109375
Sieve,969,163,0.00700068473815918
Sieve,970,163,0.006906747817993164
Sieve,971,164,0.005972862243652344
Sieve,972,164,0.009743928909301758
Sieve,973,164,0.005655050277709961
Sieve,974,164,0.005659818649291992
Sieve,975,164,0.005965232849121094
Sieve,976,164,0.005567073822021484
Sieve,977,165,0.0058896541595458984
Sieve,978,165,0.005949974060058594
Sieve,979,165,0.0056400299072265625
Sieve,980,165,0.006536960601806641
Sieve,981,165,0.006416797637939453
Sieve,982,165,0.009096860885620117
Sieve,983,166,0.00797891616821289
Sieve,984,166,0.00621795654296875
Sieve,985,166,0.00607609748840332
Sieve,986,166,0.005905866622924805
Sieve,987,166,0.0058591365814208984
Sieve,988,166,0.005927085876464844
Sieve,989,166,0.005772113800048828
Sieve,990,166,0.00567173957824707
Sieve,991,167,0.006161928176879883
Sieve,992,167,0.005620002746582031
Sieve,993,167,0.0063648223876953125
Sieve,994,167,0.006565093994140625
Sieve,995,167,0.0057752132415771484
Sieve,996,167,0.0059299468994140625
Sieve,997,168,0.0060977935791015625
Sieve,998,168,0.006416797637939453
Sieve,999,168,0.005945920944213867
Sieve,1000,168,0.0058422088623046875
Sieve,1001,168,0.005876064300537109
Sieve,1002,168,0.005962371826171875
Sieve,1003,168,0.005769968032836914
Sieve,1004,168,0.006186962127685547
Sieve,1005,168,0.006185770034790039
Sieve,1006,168,0.006030082702636719
Sieve,1007,168,0.005744218826293945
Sieve,1008,168,0.005994081497192383
Sieve,1009,169,0.006078958511352539
Sieve,1010,169,0.006114006042480469
Sieve,1011,169,0.0060541629791259766
Sieve,1012,169,0.00622105598449707
Sieve,1013,170,0.006158113479614258
Sieve,1014,170,0.005827188491821289
Sieve,1015,170,0.005875825881958008
Sieve,1016,170,0.0061261653900146484
Sieve,1017,170,0.006040811538696289
Sieve,1018,170,0.006227016448974609
Sieve,1019,171,0.006093025207519531
Sieve,1020,171,0.005846977233886719
Sieve,1021,172,0.005893230438232422
Sieve,1022,172,0.006256818771362305
Sieve,1023,172,0.006010293960571289
Sieve,1024,172,0.00609898567199707
Sieve,1025,172,0.00609898567199707
Sieve,1026,172,0.006512880325317383
Sieve,1027,172,0.006215810775756836
Sieve,1028,172,0.00648188591003418
Sieve,1029,172,0.006272077560424805
Sieve,1030,172,0.0061492919921875
Sieve,1031,173,0.0064699649810791016
Sieve,1032,173,0.00619816780090332
Sieve,1033,174,0.006378889083862305
Sieve,1034,174,0.0071561336517333984
Sieve,1035,174,0.0066089630126953125
Sieve,1036,174,0.006375789642333984
Sieve,1037,174,0.006850719451904297
Sieve,1038,174,0.006070137023925781
Sieve,1039,175,0.00609898567199707
Sieve,1040,175,0.006489992141723633
Sieve,1041,175,0.00629878044128418
Sieve,1042,175,0.006376981735229492
Sieve,1043,175,0.006016969680786133
Sieve,1044,175,0.0064198970794677734
Sieve,1045,175,0.0065538883209228516
Sieve,1046,175,0.006487131118774414
Sieve,1047,175,0.00633692741394043
Sieve,1048,175,0.006491899490356445
Sieve,1049,176,0.0065042972564697266
Sieve,1050,176,0.00658106803894043
Sieve,1051,177,0.006150007247924805
Sieve,1052,177,0.006348848342895508
Sieve,1053,177,0.006410121917724609
Sieve,1054,177,0.006684780120849609
Sieve,1055,177,0.0062291622161865234
Sieve,1056,177,0.0063397884368896484
Sieve,1057,177,0.0064661502838134766
Sieve,1058,177,0.00656890869140625
Sieve,1059,177,0.00978994369506836
Sieve,1060,177,0.008210897445678711
Sieve,1061,178,0.00988316535949707
Sieve,1062,178,0.007012128829956055
Sieve,1063,179,0.006871700286865234
Sieve,1064,179,0.0062787532806396484
Sieve,1065,179,0.00625300407409668
Sieve,1066,179,0.007079124450683594
Sieve,1067,179,0.006771087646484375
Sieve,1068,179,0.006693124771118164
Sieve,1069,180,0.00660395622253418
Sieve,1070,180,0.006197929382324219
Sieve,1071,180,0.0064182281494140625
Sieve,1072,180,0.008832931518554688
Sieve,1073,180,0.006198883056640625
Sieve,1074,180,0.006527900695800781
Sieve,1075,180,0.006650209426879883
Sieve,1076,180,0.006203889846801758
Sieve,1077,180,0.007004976272583008
Sieve,1078,180,0.006871938705444336
Sieve,1079,180,0.00652313232421875
Sieve,1080,180,0.006637096405029297
Sieve,1081,180,0.006897926330566406
Sieve,1082,180,0.006537914276123047
Sieve,1083,180,0.006482839584350586
Sieve,1084,180,0.006569862365722656
Sieve,1085,180,0.006551027297973633
Sieve,1086,180,0.006506919860839844
Sieve,1087,181,0.006562948226928711
Sieve,1088,181,0.006359100341796875
Sieve,1089,181,0.006585836410522461
Sieve,1090,181,0.0063397884368896484
Sieve,1091,182,0.006479740142822266
Sieve,1092,182,0.006738901138305664
Sieve,1093,183,0.006680965423583984
Sieve,1094,183,0.006634950637817383
Sieve,1095,183,0.0064661502838134766
Sieve,1096,183,0.008939981460571289
Sieve,1097,184,0.007511138916015625
Sieve,1098,184,0.006940126419067383
Sieve,1099,184,0.006885051727294922
Sieve,1100,184,0.00646209716796875
Sieve,1101,184,0.006749868392944336
Sieve,1102,184,0.006773948669433594
Sieve,1103,185,0.006517887115478516
Sieve,1104,185,0.00681304931640625
Sieve,1105,185,0.0064318180084228516
Sieve,1106,185,0.009227991104125977
Sieve,1107,185,0.007212162017822266
Sieve,1108,185,0.007274150848388672
Sieve,1109,186,0.00652313232421875
Sieve,1110,186,0.006941795349121094
Sieve,1111,186,0.00678706169128418
Sieve,1112,186,0.008402824401855469
Sieve,1113,186,0.008585929870605469
Sieve,1114,186,0.012378931045532227
Sieve,1115,186,0.01053309440612793
Sieve,1116,186,0.01119685173034668
Sieve,1117,187,0.0076580047607421875
Sieve,1118,187,0.009647846221923828
Sieve,1119,187,0.007389068603515625
Sieve,1120,187,0.012199163436889648
Sieve,1121,187,0.007501840591430664
Sieve,1122,187,0.008708953857421875
Sieve,1123,188,0.008697986602783203
Sieve,1124,188,0.011447906494140625
Sieve,1125,188,0.00863504409790039
Sieve,1126,188,0.00782012939453125
Sieve,1127,188,0.0134429931640625
Sieve,1128,188,0.009473085403442383
Sieve,1129,189,0.011245965957641602
Sieve,1130,189,0.009977102279663086
Sieve,1131,189,0.009688854217529297
Sieve,1132,189,0.012331008911132812
Sieve,1133,189,0.01096200942993164
Sieve,1134,189,0.009968042373657227
Sieve,1135,189,0.012401819229125977
Sieve,1136,189,0.009320259094238281
Sieve,1137,189,0.008297920227050781
Sieve,1138,189,0.010286092758178711
Sieve,1139,189,0.007158994674682617
Sieve,1140,189,0.009149312973022461
Sieve,1141,189,0.007773876190185547
Sieve,1142,189,0.01887989044189453
Sieve,1143,189,0.02071070671081543
Sieve,1144,189,0.015582084655761719
Sieve,1145,189,0.00882101058959961
Sieve,1146,189,0.0074350833892822266
Sieve,1147,189,0.007376909255981445
Sieve,1148,189,0.00716400146484375
Sieve,1149,189,0.007024049758911133
Sieve,1150,189,0.006747245788574219
Sieve,1151,190,0.007177829742431641
Sieve,1152,190,0.006894111633300781
Sieve,1153,191,0.007487058639526367
Sieve,1154,191,0.007490634918212891
Sieve,1155,191,0.007506132125854492
Sieve,1156,191,0.007147073745727539
Sieve,1157,191,0.009727954864501953
Sieve,1158,191,0.007158041000366211
Sieve,1159,191,0.007181644439697266
Sieve,1160,191,0.007452964782714844
Sieve,1161,191,0.007148027420043945
Sieve,1162,191,0.007361173629760742
Sieve,1163,192,0.00693821907043457
Sieve,1164,192,0.0071620941162109375
Sieve,1165,192,0.007342815399169922
Sieve,1166,192,0.007071018218994141
Sieve,1167,192,0.007185935974121094
Sieve,1168,192,0.007844924926757812
Sieve,1169,192,0.008136987686157227
Sieve,1170,192,0.007433176040649414
Sieve,1171,193,0.007369041442871094
Sieve,1172,193,0.007478952407836914
Sieve,1173,193,0.007336854934692383
Sieve,1174,193,0.007405996322631836
Sieve,1175,193,0.007393836975097656
Sieve,1176,193,0.0071201324462890625
Sieve,1177,193,0.0074329376220703125
Sieve,1178,193,0.007324934005737305
Sieve,1179,193,0.0072917938232421875
Sieve,1180,193,0.007390022277832031
Sieve,1181,194,0.007300853729248047
Sieve,1182,194,0.007378101348876953
Sieve,1183,194,0.007561922073364258
Sieve,1184,194,0.007537841796875
Sieve,1185,194,0.01114797592163086
Sieve,1186,194,0.010505914688110352
Sieve,1187,195,0.007484912872314453
Sieve,1188,195,0.008234024047851562
Sieve,1189,195,0.007142066955566406
Sieve,1190,195,0.007463932037353516
Sieve,1191,195,0.007112264633178711
Sieve,1192,195,0.00774383544921875
Sieve,1193,196,0.007875919342041016
Sieve,1194,196,0.007630109786987305
Sieve,1195,196,0.007062673568725586
Sieve,1196,196,0.007355928421020508
Sieve,1197,196,0.00744318962097168
Sieve,1198,196,0.007642030715942383
Sieve,1199,196,0.0073549747467041016
Sieve,1200,196,0.007522106170654297
Sieve,1201,197,0.007654905319213867
Sieve,1202,197,0.008676767349243164
Sieve,1203,197,0.008163928985595703
Sieve,1204,197,0.007801055908203125
Sieve,1205,197,0.008496761322021484
Sieve,1206,197,0.008656024932861328
Sieve,1207,197,0.008126020431518555
Sieve,1208,197,0.00762486457824707
Sieve,1209,197,0.007531166076660156
Sieve,1210,197,0.007230043411254883
Sieve,1211,197,0.0073549747467041016
Sieve,1212,197,0.00783991813659668
Sieve,1213,198,0.007787227630615234
Sieve,1214,198,0.007485866546630859
Sieve,1215,198,0.00880885124206543
Sieve,1216,198,0.007821083068847656
Sieve,1217,199,0.007354021072387695
Sieve,1218,199,0.007804155349731445
Sieve,1219,199,0.007575035095214844
Sieve,1220,199,0.007966041564941406
Sieve,1221,199,0.009533882141113281
Sieve,1222,199,0.007838964462280273
Sieve,1223,200,0.008432865142822266
Sieve,1224,200,0.009653091430664062
Sieve,1225,200,0.009546995162963867
Sieve,1226,200,0.009252309799194336
Sieve,1227,200,0.011493682861328125
Sieve,1228,200,0.011973857879638672
Sieve,1229,201,0.009634733200073242
Sieve,1230,201,0.012150049209594727
Sieve,1231,202,0.009670257568359375
Sieve,1232,202,0.01082921028137207
Sieve,1233,202,0.01172494888305664
Sieve,1234,202,0.008418083190917969
Sieve,1235,202,0.010790109634399414
Sieve,1236,202,0.009009838104248047
Sieve,1237,203,0.01198887825012207
Sieve,1238,203,0.012933969497680664
Sieve,1239,203,0.012676000595092773
Sieve,1240,203,0.015316963195800781
Sieve,1241,203,0.01674175262451172
Sieve,1242,203,0.013576984405517578
Sieve,1243,203,0.009530067443847656
Sieve,1244,203,0.014291048049926758
Sieve,1245,203,0.010286092758178711
Sieve,1246,203,0.011069059371948242
Sieve,1247,203,0.013663053512573242
Sieve,1248,203,0.009382247924804688
Sieve,1249,204,0.009327173233032227
Sieve,1250,204,0.03368091583251953
Sieve,1251,204,0.008475780487060547
Sieve,1252,204,0.008957862854003906
Sieve,1253,204,0.008738040924072266
Sieve,1254,204,0.007840871810913086
Sieve,1255,204,0.007877111434936523
Sieve,1256,204,0.007902145385742188
Sieve,1257,204,0.007989645004272461
Sieve,1258,204,0.007941961288452148
Sieve,1259,205,0.007695198059082031
Sieve,1260,205,0.008101940155029297
Sieve,1261,205,0.007813215255737305
Sieve,1262,205,0.007912874221801758
Sieve,1263,205,0.008123159408569336
Sieve,1264,205,0.007795095443725586
Sieve,1265,205,0.010040044784545898
Sieve,1266,205,0.008515119552612305
Sieve,1267,205,0.007866859436035156
Sieve,1268,205,0.008471012115478516
Sieve,1269,205,0.008090734481811523
Sieve,1270,205,0.007879972457885742
Sieve,1271,205,0.007835149765014648
Sieve,1272,205,0.009031057357788086
Sieve,1273,205,0.008525848388671875
Sieve,1274,205,0.008435964584350586
Sieve,1275,205,0.009015083312988281
Sieve,1276,205,0.008153200149536133
Sieve,1277,206,0.008427858352661133
Sieve,1278,206,0.008105039596557617
Sieve,1279,207,0.008606910705566406
Sieve,1280,207,0.008275985717773438
Sieve,1281,207,0.008253812789916992
Sieve,1282,207,0.008388042449951172
Sieve,1283,208,0.008474111557006836
Sieve,1284,208,0.008235931396484375
Sieve,1285,208,0.00797128677368164
Sieve,1286,208,0.00905299186706543
Sieve,1287,208,0.00838613510131836
Sieve,1288,208,0.008238077163696289
Sieve,1289,209,0.008626937866210938
Sieve,1290,209,0.008960962295532227
Sieve,1291,210,0.008654117584228516
Sieve,1292,210,0.008006811141967773
Sieve,1293,210,0.008763790130615234
Sieve,1294,210,0.012222051620483398
Sieve,1295,210,0.011554956436157227
Sieve,1296,210,0.008227109909057617
Sieve,1297,211,0.008147001266479492
Sieve,1298,211,0.008624792098999023
Sieve,1299,211,0.008547306060791016
Sieve,1300,211,0.008275032043457031
Sieve,1301,212,0.008416175842285156
Sieve,1302,212,0.008296966552734375
Sieve,1303,213,0.00939321517944336
Sieve,1304,213,0.008189916610717773
Sieve,1305,213,0.008361101150512695
Sieve,1306,213,0.008159875869750977
Sieve,1307,214,0.008471012115478516
Sieve,1308,214,0.008286237716674805
Sieve,1309,214,0.008056640625
Sieve,1310,214,0.008711814880371094
Sieve,1311,214,0.008368253707885742
Sieve,1312,214,0.009218215942382812
Sieve,1313,214,0.00880575180053711
Sieve,1314,214,0.008399009704589844
Sieve,1315,214,0.008919000625610352
Sieve,1316,214,0.008483171463012695
Sieve,1317,214,0.008664131164550781
Sieve,1318,214,0.00841665267944336
Sieve,1319,215,0.008538007736206055
Sieve,1320,215,0.008505105972290039
Sieve,1321,216,0.009762048721313477
Sieve,1322,216,0.010561943054199219
Sieve,1323,216,0.008590936660766602
Sieve,1324,216,0.00874185562133789
Sieve,1325,216,0.008809089660644531
Sieve,1326,216,0.008561849594116211
Sieve,1327,217,0.008508920669555664
Sieve,1328,217,0.008828878402709961
Sieve,1329,217,0.008617877960205078
Sieve,1330,217,0.008643627166748047
Sieve,1331,217,0.008655071258544922
Sieve,1332,217,0.00842595100402832
Sieve,1333,217,0.008700847625732422
Sieve,1334,217,0.008799076080322266
Sieve,1335,217,0.00886678695678711
Sieve,1336,217,0.00886082649230957
Sieve,1337,217,0.009324073791503906
Sieve,1338,217,0.009028911590576172
Sieve,1339,217,0.008623838424682617
Sieve,1340,217,0.008352994918823242
Sieve,1341,217,0.008762121200561523
Sieve,1342,217,0.008684158325195312
Sieve,1343,217,0.00872492790222168
Sieve,1344,217,0.008542776107788086
Sieve,1345,217,0.008662223815917969
Sieve,1346,217,0.008454084396362305
Sieve,1347,217,0.00865793228149414
Sieve,1348,217,0.008685111999511719
Sieve,1349,217,0.008892059326171875
Sieve,1350,217,0.009144783020019531
Sieve,1351,217,0.010905265808105469
Sieve,1352,217,0.010927915573120117
Sieve,1353,217,0.010004997253417969
Sieve,1354,217,0.008597135543823242
Sieve,1355,217,0.008841991424560547
Sieve,1356,217,0.008552074432373047
Sieve,1357,217,0.00894784927368164
Sieve,1358,217,0.009634017944335938
Sieve,1359,217,0.009454011917114258
Sieve,1360,217,0.008630037307739258
Sieve,1361,218,0.009015083312988281
Sieve,1362,218,0.009191036224365234
Sieve,1363,218,0.008946895599365234
Sieve,1364,218,0.008810997009277344
Sieve,1365,218,0.009078025817871094
Sieve,1366,218,0.009117841720581055
Sieve,1367,219,0.008783102035522461
Sieve,1368,219,0.009068012237548828
Sieve,1369,219,0.008814096450805664
Sieve,1370,219,0.008944034576416016
Sieve,1371,219,0.009558916091918945
Sieve,1372,219,0.008750677108764648
Sieve,1373,220,0.00870203971862793
Sieve,1374,220,0.009414911270141602
Sieve,1375,220,0.010866165161132812
Sieve,1376,220,0.008762121200561523
Sieve,1377,220,0.00931096076965332
Sieve,1378,220,0.008695125579833984
Sieve,1379,220,0.009376049041748047
Sieve,1380,220,0.009007930755615234
Sieve,1381,221,0.01009678840637207
Sieve,1382,221,0.009906768798828125
Sieve,1383,221,0.009197711944580078
Sieve,1384,221,0.00887608528137207
Sieve,1385,221,0.009279966354370117
Sieve,1386,221,0.009174108505249023
Sieve,1387,221,0.00890207290649414
Sieve,1388,221,0.009244918823242188
Sieve,1389,221,0.008762121200561523
Sieve,1390,221,0.009505033493041992
Sieve,1391,221,0.00880885124206543
Sieve,1392,221,0.009144783020019531
Sieve,1393,221,0.009180068969726562
Sieve,1394,221,0.009000778198242188
Sieve,1395,221,0.009931087493896484
Sieve,1396,221,0.009509801864624023
Sieve,1397,221,0.009531021118164062
Sieve,1398,221,0.008851051330566406
Sieve,1399,222,0.009011983871459961
Sieve,1400,222,0.00942683219909668
Sieve,1401,222,0.009207010269165039
Sieve,1402,222,0.009095907211303711
Sieve,1403,222,0.009219169616699219
Sieve,1404,222,0.011925935745239258
Sieve,1405,222,0.013647079467773438
Sieve,1406,222,0.009591817855834961
Sieve,1407,222,0.009876012802124023
Sieve,1408,222,0.008817195892333984
Sieve,1409,223,0.009411096572875977
Sieve,1410,223,0.008922100067138672
Sieve,1411,223,0.009408950805664062
Sieve,1412,223,0.009011983871459961
Sieve,1413,223,0.009617328643798828
Sieve,1414,223,0.00917196273803711
Sieve,1415,223,0.00955510139465332
Sieve,1416,223,0.009493112564086914
Sieve,1417,223,0.008931875228881836
Sieve,1418,223,0.009553194046020508
Sieve,1419,223,0.009278059005737305
Sieve,1420,223,0.009454727172851562
Sieve,1421,223,0.009407997131347656
Sieve,1422,223,0.009093999862670898
Sieve,1423,224,0.009637117385864258
Sieve,1424,224,0.008988142013549805
Sieve,1425,224,0.01076197624206543
Sieve,1426,224,0.009299993515014648
Sieve,1427,225,0.009380102157592773
Sieve,1428,225,0.010100126266479492
Sieve,1429,226,0.009288787841796875
Sieve,1430,226,0.00970005989074707
Sieve,1431,226,0.011038064956665039
Sieve,1432,226,0.009444952011108398
Sieve,1433,227,0.009372949600219727
Sieve,1434,227,0.009254932403564453
Sieve,1435,227,0.009188175201416016
Sieve,1436,227,0.009067058563232422
Sieve,1437,227,0.009413719177246094
Sieve,1438,227,0.009157180786132812
Sieve,1439,228,0.00988006591796875
Sieve,1440,228,0.009572029113769531
Sieve,1441,228,0.009229898452758789
Sieve,1442,228,0.010316133499145508
Sieve,1443,228,0.009243965148925781
Sieve,1444,228,0.0098419189453125
Sieve,1445,228,0.009207010269165039
Sieve,1446,228,0.0096588134765625
Sieve,1447,229,0.009402751922607422
Sieve,1448,229,0.00930929183959961
Sieve,1449,229,0.00922083854675293
Sieve,1450,229,0.009490251541137695
Sieve,1451,230,0.010070085525512695
Sieve,1452,230,0.009265899658203125
Sieve,1453,231,0.009818077087402344
Sieve,1454,231,0.009617090225219727
Sieve,1455,231,0.009546041488647461
Sieve,1456,231,0.013345003128051758
Sieve,1457,231,0.010010957717895508
Sieve,1458,231,0.010111808776855469
Sieve,1459,232,0.010293006896972656
Sieve,1460,232,0.00962209701538086
Sieve,1461,232,0.009487152099609375
Sieve,1462,232,0.00969076156616211
Sieve,1463,232,0.009827852249145508
Sieve,1464,232,0.009473085403442383
Sieve,1465,232,0.010522842407226562
Sieve,1466,232,0.010298728942871094
Sieve,1467,232,0.009619951248168945
Sieve,1468,232,0.009619951248168945
Sieve,1469,232,0.00988006591796875
Sieve,1470,232,0.009525060653686523
Sieve,1471,233,0.010885000228881836
Sieve,1472,233,0.010471820831298828
Sieve,1473,233,0.011383056640625
Sieve,1474,233,0.012670040130615234
Sieve,1475,233,0.013666152954101562
Sieve,1476,233,0.015038013458251953
Sieve,1477,233,0.014400005340576172
Sieve,1478,233,0.010583162307739258
Sieve,1479,233,0.009677886962890625
Sieve,1480,233,0.009488105773925781
Sieve,1481,234,0.009891748428344727
Sieve,1482,234,0.01026010513305664
Sieve,1483,235,0.00992274284362793
Sieve,1484,235,0.010174036026000977
Sieve,1485,235,0.009820222854614258
Sieve,1486,235,0.009625673294067383
Sieve,1487,236,0.009546995162963867
Sieve,1488,236,0.009739875793457031
Sieve,1489,237,0.00991201400756836
Sieve,1490,237,0.010161876678466797
Sieve,1491,237,0.010345935821533203
Sieve,1492,237,0.01026606559753418
Sieve,1493,238,0.012720823287963867
